Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-80.5,3.13036754302687,8.09898283335753,NaN,0.951093353814874
-80.4,3.13382344492271,8.09598788347143,NaN,0.950628349627476
-80.3,3.13738874460328,8.09291232660504,NaN,0.95015552208355
-80.2,3.14106542708604,8.08975502311504,NaN,0.949675204977516
-80.1,3.14485547518672,8.08651484902621,NaN,0.949187765001889
-80,3.14876086837204,8.08319069731629,NaN,0.94869360308809
-79.9,3.15278358158564,8.07978147923029,NaN,0.948193155772202
-79.8,3.15692558404736,8.07628612562404,NaN,0.94768689658514
-79.7,3.16118883802631,8.072703588337,NaN,0.947175337466573
-79.6,3.16557529758788,8.06903284159415,NaN,0.946659030201846
-79.5,3.17008690731511,8.06527288343681,NaN,0.946138567881218
-79.4,3.17472560100495,8.06142273718208,NaN,0.945614586380475
-79.3,3.17949330033971,8.05748145291086,NaN,0.945087765862071
-79.2,3.18439191353434,8.0534481089839,NaN,0.944558832295765
-79.1,3.1894233339602,8.04932181358561,NaN,0.944028558997744
-79,3.19458943874572,8.04510170629537,NaN,0.943497768187018
-78.9,3.19989208735491,8.04078695968562,NaN,0.942967332557949
-78.8,3.20533312014443,8.03637678094645,NaN,0.942438176867531
-78.7,3.21091435689991,8.03187041353602,NaN,0.941911279536139
-78.6,3.21663759535257,8.02726713885618,NaN,0.941387674260168
-78.5,3.22250460967709,8.02256627795264,NaN,0.940868451635108
-78.4,3.22851714897166,8.01776719323899,NaN,0.940354760787365
-78.3,3.23467693572145,8.01286929024371,NaN,0.939847811013115
-78.2,3.2409856642465,8.00787201937919,NaN,0.93934887342236
-78.1,3.24744499913545,8.00277487773219,NaN,0.938859282586282
-78,3.25405657366631,7.99757741087425,NaN,0.938380438185931
-77.9,3.26082198821568,7.99227921469137,NaN,0.937913806660038
-77.8,3.26774280865787,7.98687993723164,NaN,0.937460922849922
-77.7,3.27482056475557,7.98137928056955,NaN,0.937023391639026
-77.6,3.28205674854346,7.9757770026859,NaN,0.936602889584841
-77.5,3.28945281270665,7.97007291936164,NaN,0.936201166540627
-77.4,3.29701016895571,7.9642669060845,NaN,0.935820047264413
-77.3,3.30473018639993,7.95835889996658,NaN,0.935461433012528
-77.2,3.31261418992099,7.95234890167151,NaN,0.935127303114959
-77.1,3.32066345854893,7.9462369773494,NaN,0.934819716529558
-77,3.32887922384244,7.94002326057769,NaN,0.934540813372167
-76.9,3.33726266827574,7.93370795430628,NaN,0.934292816419598
-76.8,3.34581492363421,7.92729133280462,NaN,0.934078032582171
-76.7,3.35453706942115,7.92077374360905,NaN,0.933898854342685
-76.6,3.36343013127798,7.91415560946802,NaN,0.933757761158273
-76.5,3.37249507942043,7.90743743028301,NaN,0.933657320821786
-76.4,3.38173282709314,7.90061978504283,NaN,0.933600190779037
-76.3,3.39114422904553,7.89370333374887,NaN,0.933589119398287
-76.2,3.40073008003124,7.88668881932866,NaN,0.933626947188163
-76.1,3.41049111333432,7.87957706953531,NaN,0.933716607960179
-76,3.42042799932465,7.8723689988299,NaN,0.933861129931861
-75.9,3.43054134404576,7.86506561024408,NaN,0.934063636766478
-75.8,3.44083168783775,7.85766799721995,NaN,0.934327348545243
-75.7,3.45129950399852,7.85017734542419,NaN,0.934655582667706
-75.6,3.46194519748632,7.84259493453319,NaN,0.935051754676192
-75.5,3.4727691036667,7.83492213998612,NaN,0.935519378999716
-75.4,3.48377148710716,7.82716043470247,NaN,0.93606206961315
-75.3,3.49495254042259,7.81931139076059,NaN,0.936683540606947
-75.2,3.5063123831749,7.81137668103382,NaN,0.937387606662923
-75.1,3.51785106083009,7.80335808078037,NaN,0.938178183431495
-75,3.52956854377605,7.79525746918334,NaN,0.939059287805612
-74.9,3.54146472640469,7.78707683083693,NaN,0.940035038086636
-74.8,3.55353942626148,7.77881825717496,NaN,0.941109654037452
-74.7,3.56579238326608,7.77048394783748,NaN,0.942287456817905
-74.6,3.57822325900745,7.76207621197155,NaN,0.943572868797681
-74.5,3.59083163611673,7.75359746946166,NaN,0.944970413241851
-74.4,3.60361701772153,7.74505025208567,NaN,0.946484713864003
-74.3,3.616578826985,7.73643720459164,NaN,0.948120494242189
-74.2,3.62971640673292,7.72776108569114,NaN,0.949882577092612
-74.1,3.64302901917265,7.71902476896424,NaN,0.951775883396217
-74,3.65651584570669,7.71023124367169,NaN,0.953805431373194
