Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-90,1.22591573433424,2.73330346387492,2.24265520337633,0.963896426554691
-89.9,1.225919469085,2.73330680641477,2.24265525795637,0.963896426373892
-89.8,1.22593067556997,2.7333168401734,2.24265541763524,0.963896423661919
-89.7,1.22594936048569,2.73333358356649,2.24265567022917,0.963896411910074
-89.6,1.22597553498814,2.7333570672819,2.24265599543195,0.963896380270648
-89.5,1.22600921468534,2.73338733427224,2.242656364815,0.963896313557122
-89.4,1.22605041962701,2.73342443974438,2.2426567418275,0.96389619224449
-89.3,1.22609917429137,2.73346845114589,2.24265708179652,0.963895992469741
-89.2,1.22615550756894,2.73351944814847,2.24265733192712,0.963895686032559
-89.1,1.22621945274361,2.73357752262804,2.24265743130253,0.963895240396292
-89,1.22629104747072,2.73364277864166,2.24265731088422,0.963894618689281
-88.9,1.22637033375255,2.7337153324011,2.24265689351193,0.963893779706624
-88.8,1.22645735791088,2.73379531224288,2.24265609390371,0.963892677912473
-88.7,1.22655217055696,2.7338828585948,2.24265481865576,0.963891263442982
-88.6,1.22665482655887,2.73397812393873,2.24265296624224,0.963889482110021
-88.5,1.22676538500623,2.73408127276958,2.24265042701485,0.963887275405785
-88.4,1.22688390917248,2.73419248155025,2.24264708320231,0.963884580508452
-88.3,1.22701046647469,2.73431193866247,2.24264280890955,0.963881330289037
-88.2,1.22714512843108,2.73443984435323,2.2426374701167,0.963877453319611
-88.1,1.22728797061617,2.73457641067675,2.24263092467771,0.963872873883064
-88,1.22743907261394,2.73472186143174,2.24262302231874,0.963867511984602
-87.9,1.22759851796871,2.73487643209369,2.24261360463607,0.963861283365175
-87.8,1.22776639413423,2.73504036974205,2.24260250509363,0.963854099517059
-87.7,1.22794279242081,2.73521393298198,2.24258954901999,0.963845867701795
-87.6,1.22812780794073,2.73539739186052,2.24257455360492,0.963836490970741
-87.5,1.22832153955203,2.73559102777691,2.24255732789527,0.963825868188468
-87.4,1.22852408980083,2.73579513338667,2.24253767279022,0.963813894059269
-87.3,1.22873556486221,2.73601001249932,2.24251538103583,0.963800459157031
-87.2,1.22895607447997,2.73623597996942,2.24249023721889,0.963785449958771
-87.1,1.2291857319052,2.73647336158057,2.24246201775978,0.963768748882104
-87,1.22942465383402,2.73672249392204,2.24243049090462,0.96375023432695
-86.9,1.22967296034446,2.73698372425791,2.24239541671629,0.963729780721814
-86.8,1.22993077483281,2.73725741038816,2.24235654706453,0.96370725857491
-86.7,1.23019822394947,2.73754392050144,2.24231362561487,0.963682534530511
-86.6,1.23047543753456,2.73784363301929,2.24226638781638,0.963655471430839
-86.5,1.23076254855345,2.73815693643134,2.2422145608882,0.963625928383855
-86.4,1.2310596930324,2.73848422912108,2.24215786380467,0.963593760837305
-86.3,1.2313670099945,2.73882591918204,2.24209600727913,0.963558820659407
-86.2,1.23168464139607,2.73918242422372,2.24202869374614,0.96352095622655
-86.1,1.23201273206385,2.73955417116716,2.24195561734219,0.963480012518386
-86,1.23235142963304,2.73994159602949,2.24187646388469,0.963435831220744
-85.9,1.23270088448654,2.74034514369733,2.24179091084926,0.963388250836746
-85.8,1.23306124969548,2.74076526768837,2.24169862734522,0.963337106806557
-85.7,1.23343268096147,2.74120242990088,2.24159927408905,0.963282231636191
-85.6,1.23381533656054,2.7416571003508,2.24149250337602,0.963223455035812
-85.5,1.23420937728935,2.74212975689564,2.24137795904959,0.96316060406796
-85.4,1.23461496641352,2.74262088494527,2.24125527646871,0.96309350330617
-85.3,1.23503226961876,2.74313097715868,2.24112408247291,0.963021975004424
